00000646,グランドプリンスホテル高輪,東京都／JR品川駅徒歩約5分,372 ,108-8612,東京都,港区高輪3-13-1,35.631804,139.734387,東京,
00000065,グランドニッコー東京 台場,東京都／お台場,882 ,135-8701,東京都,港区台場 2-6-1,35.625309,139.772043,東京,
00001045,三井ガーデンホテル銀座プレミア,東京都／新橋駅 徒歩3分,361 ,104-0061,東京都,中央区銀座8-13-1,35.667082,139.763205,東京,
00000177,第一ホテル東京,東京都／JR「新橋駅」日比谷口から徒歩約2分,278 ,105-8621,東京都,港区新橋1-2-6,35.668725,139.757357,東京,
00001278,ホテルメトロポリタン 丸の内,東京都／東京駅日本橋口直結,343 ,100-0005,東京都,千代田区丸の内1-7-12　サピアタワー27階～34階,35.683474,139.768749,東京,
00002119,アマン東京,東京都／大手町・丸の内・大手町駅直結,84 ,100-0004,東京都,千代田区大手町1-5-6 大手町タワー,35.685553,139.765367,東京,
00003044,ブルガリ ホテル 東京,東京都／中央区,98 ,104-0028,東京都,中央区八重洲二丁目2-1,35.679408,139.768931,東京,
00002297,ザ・プリンスギャラリー 東京紀尾井町，ラグジュアリーコレクションホテル,東京都／永田町駅直結・赤坂見附駅 徒歩1分,250 ,102-8585,東京都,千代田区紀尾井町1-2,35.679653,139.736969,東京,
00000610,ANAインターコンチネンタルホテル東京,東京都／赤坂・溜池山王,844 ,107-0052,東京都,港区赤坂1丁目12番33号,35.66823,139.741089,東京,
00000209,シェラトン都ホテル東京,東京都／白金台,471 ,108-8640,東京都,港区白金台1-1-50,35.639487,139.730379,東京,
00000645,ザ・プリンス さくらタワー東京、オートグラフ コレクション,東京都／JR品川駅徒歩約3分,288 ,108-8612,東京都,港区高輪3-13-1,35.630948,139.735199,東京,
00002617,三井ガーデンホテル神宮外苑の杜プレミア,東京都／神宮外苑,362 ,160-0013,東京都,新宿区霞ヶ丘町11-3,35.680123,139.715749,東京,
00001050,マンダリン オリエンタル 東京,東京都／日本橋／三越前駅直結,179 ,103-8328,東京都,中央区日本橋室町2-1-1,35.686944,139.773071,東京,
00000187,京王プラザホテル,東京都／新宿西口,1453 ,160-8330,東京都,新宿区西新宿2-2-1,35.689556,139.694389,東京,
00000104,ヒルトン東京お台場,東京都／お台場,453 ,135-8625,東京都,港区台場1-9-1,35.626256,139.770718,東京,
00000079,ホテル インターコンチネンタル 東京ベイ,東京都／竹芝,330 ,105-8576,東京都,港区海岸1-16-2,35.653042,139.762316,東京,
00000620,ストリングスホテル東京インターコンチネンタル,東京都／品川・港南口より徒歩1分,203 ,108-8282,東京都,港区港南2-16-1品川イーストワンタワー,35.627897,139.740761,東京,
00000816,丸ノ内ホテル,東京都／東京駅丸の内北口 徒歩1分,205 ,100-0005,東京都,千代田区丸の内1-6-3,35.683452,139.766781,東京,
00000131,ホテルメトロポリタン,東京都／池袋,805 ,171-8505,東京都,豊島区西池袋1丁目6番1号,35.728463,139.708022,東京,
00000239,ウェスティンホテル東京,東京都／恵比寿ガーデンプレイス,445 ,153-8580,東京都,目黒区三田1-4-1 恵比寿ガーデンプレイス内,35.641516,139.715364,東京,
00000618,ホテルメトロポリタン　エドモント,東京都／水道橋／飯田橋駅徒歩5分,666 ,102-8130,東京都,千代田区飯田橋3-10-8,35.700862,139.749122,東京,
00000089,リーガロイヤルホテル東京,東京都／早稲田,131 ,169-8613,東京都,新宿区戸塚町1-104-19,35.710326,139.72257,東京,
00002737,メズム東京、オートグラフ コレクション,東京都／竹芝・浜松町,265 ,105-0022,東京都,港区海岸1-10-30,35.65596,139.762877,東京,
